"ZDB-GENE-080220-43","asmt","GO:0017096","","acetylserotonin O-methyltransferase activity","Danio rerio","IBA"
"ZDB-GENE-030616-574","htr5ab","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IEA"
"ZDB-GENE-030616-574","htr5ab","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IEA"
"ZDB-GENE-030616-574","htr5ab","GO:0007198","","adenylate cyclase-inhibiting serotonin receptor signaling pathway","Danio rerio","IBA"
"ZDB-GENE-030616-574","htr5ab","GO:0051378","","serotonin binding","Danio rerio","IBA"
"ZDB-GENE-030616-574","htr5ab","GO:0051378","","serotonin binding","Danio rerio","IBA"
"ZDB-GENE-030131-7839","htr6","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-030131-7839","htr6","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-030131-7839","htr6","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-130530-666","htr7a","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-130530-666","htr7a","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-130530-666","htr7a","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-130530-666","htr7a","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-130530-666","htr7a","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-130530-666","htr7a","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-130530-666","htr7a","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-130530-666","htr7a","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IEA"
"ZDB-GENE-130530-666","htr7a","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IEA"
"ZDB-GENE-091118-105","htr7b","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-091118-105","htr7b","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-091118-105","htr7b","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-091118-105","htr7b","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-091118-105","htr7b","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IEA"
"ZDB-GENE-091118-105","htr7b","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IEA"
"ZDB-GENE-060526-5","htr7c","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060526-5","htr7c","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060526-5","htr7c","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060526-5","htr7c","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IEA"
"ZDB-GENE-060526-5","htr7c","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IEA"
"ZDB-GENE-001101-1","nos1","GO:0007210","","serotonin receptor signaling pathway","Danio rerio","IMP"
"ZDB-GENE-070806-47","or132-1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-47","or132-1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-49","or132-3","GO:0098664","","G protein-coupled serotonin receptor signaling pathway","Danio rerio","IBA"
"ZDB-GENE-070806-50","or132-4","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-50","or132-4","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-50","or132-4","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-21","or132-5","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-21","or132-5","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-21","or132-5","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-34","or133-1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-34","or133-1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-35","or133-2","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-35","or133-2","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-35","or133-2","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-35","or133-2","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-22","or134-1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-22","or134-1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-32","or135-1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-23","or136-1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-23","or136-1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-30","or137-1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-30","or137-1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-30","or137-1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-30","or137-1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-31","or137-2","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-31","or137-2","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-24","or137-3","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-24","or137-3","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-25","or137-4","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-25","or137-4","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-25","or137-4","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-26","or137-5","GO:0098664","","G protein-coupled serotonin receptor signaling pathway","Danio rerio","IBA"
"ZDB-GENE-160627-1","or137-6","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-160627-1","or137-6","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-27","or137-7","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-27","or137-7","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-27","or137-7","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-28","or137-8","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-28","or137-8","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-28","or137-8","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-29","or137-9","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-070806-29","or137-9","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-101129-2","parietopsin","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-101129-2","parietopsin","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-040426-1620","rnf180","GO:0042428","","serotonin metabolic process","Danio rerio","IBA"
"ZDB-GENE-131121-244","si:ch211-256e16.10","GO:0022850","","serotonin-gated cation-selective channel activity","Danio rerio","IBA"
"ZDB-GENE-131121-267","si:ch211-256e16.4","GO:0022850","","serotonin-gated cation-selective channel activity","Danio rerio","IBA"
"ZDB-GENE-131121-456","si:ch211-256e16.6","GO:0022850","","serotonin-gated cation-selective channel activity","Danio rerio","IBA"
"ZDB-GENE-131127-298","si:ch211-256e16.7","GO:0022850","","serotonin-gated cation-selective channel activity","Danio rerio","IBA"
"ZDB-GENE-131127-389","si:ch211-256e16.8","GO:0022850","","serotonin-gated cation-selective channel activity","Danio rerio","IBA"
"ZDB-GENE-091204-249","si:dkey-247m21.3","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-091204-249","si:dkey-247m21.3","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-091204-249","si:dkey-247m21.3","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-091204-249","si:dkey-247m21.3","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-091204-249","si:dkey-247m21.3","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-091204-249","si:dkey-247m21.3","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IEA"
"ZDB-GENE-091204-249","si:dkey-247m21.3","GO:0098664","","G protein-coupled serotonin receptor signaling pathway","Danio rerio","IBA"
"ZDB-GENE-081104-393","si:dkey-250l23.4","GO:0042428","","serotonin metabolic process","Danio rerio","IBA"
"ZDB-GENE-130603-90","si:dkey-49c17.4","GO:0022850","","serotonin-gated cation-selective channel activity","Danio rerio","IBA"
"ZDB-GENE-081104-22","si:dkeyp-3f10.11","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-081104-22","si:dkeyp-3f10.11","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-081104-22","si:dkeyp-3f10.11","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-081104-20","si:dkeyp-3f10.12","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-081104-20","si:dkeyp-3f10.12","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-081104-20","si:dkeyp-3f10.12","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-081104-36","si:dkeyp-3f10.14","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-081104-466","si:dkeyp-3f10.16","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-081104-466","si:dkeyp-3f10.16","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-081104-467","si:dkeyp-3f10.17","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-081104-467","si:dkeyp-3f10.17","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-080514-1","slc18a2","GO:0005335","","serotonin:sodium symporter activity","Danio rerio","IBA"
"ZDB-GENE-060314-1","slc6a4a","GO:0005335","","serotonin:sodium symporter activity","Danio rerio","IBA"
"ZDB-GENE-060314-1","slc6a4a","GO:0005335","","serotonin:sodium symporter activity","Danio rerio","IDA"
"ZDB-GENE-060314-1","slc6a4a","GO:0006837","","serotonin transport","Danio rerio","IDA"
"ZDB-GENE-060314-1","slc6a4a","GO:0051378","","serotonin binding","Danio rerio","IBA"
"ZDB-GENE-060314-1","slc6a4a","GO:0051610","","serotonin uptake","Danio rerio","IBA"
"ZDB-GENE-060314-2","slc6a4b","GO:0005335","","serotonin:sodium symporter activity","Danio rerio","IBA"
"ZDB-GENE-060314-2","slc6a4b","GO:0005335","","serotonin:sodium symporter activity","Danio rerio","ISS"
"ZDB-GENE-060314-2","slc6a4b","GO:0051378","","serotonin binding","Danio rerio","IBA"
"ZDB-GENE-060314-2","slc6a4b","GO:0051610","","serotonin uptake","Danio rerio","IBA"
"ZDB-GENE-041014-49","taar10","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-041014-55","taar10a","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IDA"
"ZDB-GENE-100506-1","taar12m","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-100506-1","taar12m","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060414-25","taar14i","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060414-25","taar14i","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060413-17","taar19g","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060413-17","taar19g","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060413-17","taar19g","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060413-17","taar19g","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060413-17","taar19g","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060413-14","taar19s","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060413-14","taar19s","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060413-14","taar19s","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060413-14","taar19s","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060413-14","taar19s","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060413-5","taar20b1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060413-5","taar20b1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060413-5","taar20b1","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060414-15","taar20j","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060414-15","taar20j","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-060414-15","taar20j","GO:0004993","","G protein-coupled serotonin receptor activity","Danio rerio","IBA"
"ZDB-GENE-050201-1","th2","GO:0042427","","serotonin biosynthetic process","Danio rerio","IMP"
"ZDB-GENE-030317-1","tph1a","GO:0042427","","serotonin biosynthetic process","Danio rerio","IEA"
"ZDB-GENE-030805-6","tph1b","GO:0042427","","serotonin biosynthetic process","Danio rerio","IEA"
"ZDB-GENE-040624-4","tph2","GO:0042427","","serotonin biosynthetic process","Danio rerio","IEA"
